-51,-62,-59,-62,-49,-55,-54,-57
-52,-63,-58,-61,-52,-55,-56,-53
-53,-65,-59,-62,-52,-57,-57,-57
-53,-66,-60,-61,-52,-57,-56,-55
-52,-65,-58,-61,-53,-56,-55,-55
-50,-67,-59,-61,-51,-56,-56,-56
-51,-64,-60,-63,-53,-55,-70,-56
-53,-63,-59,-62,-51,-54,-58,-55
-51,-61,-59,-71,-52,-54,-59,-55
-53,-64,-59,-61,-51,-53,-55,-56
-53,-67,-58,-63,-54,-56,-56,-57
-53,-66,-56,-62,-54,-52,-56,-57
-50,-65,-58,-62,-51,-53,-54,-55
-53,-67,-58,-61,-51,-54,-56,-52
-52,-68,-59,-60,-51,-56,-57,-56
-53,-64,-59,-61,-52,-57,-60,-57
-54,-68,-57,-61,-49,-53,-53,-58
-51,-66,-59,-60,-51,-53,-55,-57
-49,-65,-59,-62,-51,-51,-58,-53
-53,-67,-59,-61,-52,-54,-56,-54
-51,-67,-54,-61,-54,-56,-59,-57
-53,-66,-58,-62,-53,-52,-55,-57
-53,-64,-56,-62,-53,-54,-58,-52
-51,-71,-57,-61,-53,-54,-56,-55
-52,-65,-57,-62,-49,-52,-57,-56
-54,-68,-57,-58,-51,-57,-56,-55
-54,-67,-59,-61,-52,-54,-56,-55
-52,-69,-57,-62,-53,-52,-57,-56
-53,-67,-59,-61,-48,-52,-56,-58
-54,-65,-54,-61,-48,-55,-62,-53
-54,-62,-58,-63,-50,-57,-58,-55
-52,-66,-58,-61,-52,-55,-58,-55
-52,-65,-60,-62,-52,-56,-56,-58
-53,-65,-60,-60,-52,-55,-56,-57
-51,-66,-59,-63,-51,-54,-57,-53
-53,-66,-58,-63,-51,-56,-56,-55
-51,-69,-58,-64,-51,-54,-54,-53
-52,-66,-60,-60,-62,-56,-58,-54
-53,-62,-57,-60,-52,-54,-58,-56
-48,-66,-57,-62,-53,-57,-56,-52
-54,-67,-55,-62,-53,-54,-57,-57
-50,-69,-58,-61,-52,-54,-57,-55
-51,-65,-57,-63,-53,-54,-56,-54
-50,-69,-58,-60,-54,-53,-57,-56
-53,-66,-57,-62,-50,-55,-57,-56
-53,-65,-55,-61,-53,-55,-58,-57
-51,-63,-57,-59,-53,-55,-57,-54
-51,-66,-59,-59,-50,-54,-59,-55
-52,-67,-57,-59,-49,-55,-55,-55
-53,-65,-60,-60,-51,-57,-58,-56
-53,-64,-60,-60,-49,-61,-58,-56
-52,-67,-58,-58,-50,-60,-57,-57
-53,-65,-59,-61,-50,-55,-57,-56
-53,-67,-60,-62,-53,-55,-59,-54
-53,-64,-60,-62,-51,-55,-58,-56
-51,-63,-58,-60,-51,-55,-56,-57
-52,-62,-60,-60,-52,-57,-56,-56
-52,-66,-60,-68,-53,-51,-57,-55
-52,-59,-57,-61,-54,-55,-55,-55
-51,-64,-60,-61,-54,-57,-55,-57
-53,-67,-58,-61,-52,-54,-57,-55
-50,-66,-59,-60,-51,-56,-56,-55
-49,-67,-60,-59,-51,-57,-59,-51
-53,-67,-59,-62,-53,-57,-53,-53
-53,-64,-59,-63,-50,-57,-56,-56
-49,-78,-58,-62,-51,-54,-58,-58
-52,-67,-55,-62,-53,-56,-58,-55
-52,-67,-58,-61,-54,-56,-59,-55
-46,-71,-60,-61,-50,-53,-56,-51
-51,-63,-56,-61,-51,-52,-59,-56
-51,-64,-61,-63,-53,-52,-56,-55
-51,-62,-59,-62,-49,-55,-58,-57
-54,-65,-57,-62,-52,-54,-55,-56
-52,-69,-56,-63,-50,-55,-58,-66
-53,-61,-58,-62,-49,-54,-58,-55
-54,-64,-59,-60,-50,-54,-56,-52
-53,-66,-55,-63,-51,-55,-55,-52
-50,-69,-59,-62,-51,-55,-58,-54
-51,-67,-57,-62,-50,-56,-51,-55
-50,-68,-55,-63,-50,-55,-55,-57
-53,-68,-55,-63,-49,-56,-54,-55
-54,-68,-57,-63,-53,-52,-55,-57
-53,-63,-58,-58,-53,-52,-57,-57
-53,-66,-59,-62,-53,-56,-54,-64
-52,-65,-59,-62,-51,-54,-56,-54
-52,-74,-58,-62,-53,-56,-56,-55
-52,-71,-60,-63,-47,-56,-57,-57
-51,-65,-58,-62,-53,-56,-56,-56
-52,-65,-60,-61,-53,-54,-56,-54
-51,-65,-58,-64,-53,-54,-55,-64
-51,-65,-57,-64,-51,-52,-56,-56
-51,-65,-60,-63,-50,-54,-56,-56
-51,-66,-60,-63,-48,-55,-57,-55
-52,-61,-60,-61,-51,-56,-57,-56
-53,-67,-58,-63,-53,-54,-56,-56
-53,-67,-59,-60,-50,-56,-56,-63
-52,-64,-59,-62,-51,-54,-55,-57
-51,-64,-58,-60,-52,-57,-58,-55
-53,-67,-60,-61,-51,-57,-56,-53
-49,-66,-58,-63,-53,-57,-59,-53
-51,-72,-59,-62,-53,-57,-57,-58
-49,-64,-58,-62,-49,-57,-58,-55
-53,-67,-59,-62,-54,-56,-58,-57
-50,-65,-60,-62,-51,-53,-58,-55
-52,-73,-57,-60,-50,-54,-55,-56
-50,-64,-60,-59,-52,-55,-58,-55
-53,-61,-54,-61,-53,-56,-59,-55
-51,-65,-55,-59,-52,-54,-58,-58
-53,-68,-55,-61,-53,-54,-55,-57
-52,-66,-56,-62,-53,-54,-58,-56
-52,-68,-59,-60,-52,-53,-59,-52
-49,-68,-59,-60,-56,-55,-59,-58
-52,-66,-55,-62,-62,-56,-56,-54
-51,-64,-55,-60,-52,-57,-59,-55
-52,-61,-58,-62,-48,-54,-58,-56
-53,-67,-58,-62,-52,-57,-56,-56
-52,-64,-57,-60,-52,-55,-58,-54
-50,-65,-59,-63,-55,-53,-55,-55
-53,-65,-59,-60,-52,-55,-59,-57
-54,-75,-59,-62,-52,-52,-69,-55
-53,-64,-57,-62,-53,-54,-57,-56
-53,-66,-60,-74,-49,-56,-56,-56
-51,-61,-59,-60,-53,-56,-59,-58
-49,-63,-58,-62,-54,-55,-57,-59
-52,-75,-56,-63,-54,-55,-59,-55
-52,-66,-60,-63,-53,-55,-57,-57
-51,-67,-59,-59,-53,-56,-61,-55
-52,-68,-59,-62,-52,-57,-57,-55
-53,-64,-57,-57,-52,-53,-56,-55
-52,-62,-61,-63,-53,-54,-56,-53
-52,-64,-58,-61,-53,-56,-55,-56
-50,-68,-58,-61,-52,-52,-58,-55
-53,-64,-58,-63,-52,-51,-58,-52
-51,-67,-58,-61,-52,-52,-58,-55
-53,-64,-57,-62,-50,-54,-56,-55
-53,-64,-57,-60,-52,-53,-62,-55
-50,-67,-58,-61,-52,-56,-56,-54
-52,-68,-56,-60,-51,-54,-73,-57
-52,-64,-56,-62,-49,-54,-59,-57
-53,-64,-59,-59,-56,-56,-58,-55
-49,-68,-54,-63,-54,-56,-60,-60
-52,-62,-56,-59,-53,-52,-56,-59
-52,-67,-59,-61,-53,-53,-57,-56
-53,-66,-59,-59,-54,-56,-57,-54
-53,-64,-57,-62,-53,-56,-56,-56
-50,-66,-58,-73,-52,-56,-58,-55
-52,-66,-60,-62,-51,-53,-57,-57
-53,-64,-58,-61,-52,-54,-60,-55
-53,-65,-60,-61,-54,-52,-58,-53
-51,-65,-59,-62,-53,-54,-57,-54
