-56,-48,-58,-62,-52,-68,-61,-64
-62,-51,-58,-63,-52,-66,-61,-62
-59,-52,-54,-61,-51,-69,-55,-62
-62,-50,-60,-60,-51,-68,-60,-63
-60,-49,-56,-73,-50,-66,-60,-64
-59,-52,-54,-60,-52,-71,-61,-63
-58,-51,-59,-62,-51,-70,-60,-63
-59,-51,-58,-62,-51,-70,-58,-66
-58,-50,-56,-60,-50,-68,-61,-76
-58,-52,-56,-63,-49,-70,-62,-64
-61,-49,-54,-62,-49,-67,-61,-63
-62,-52,-58,-59,-52,-64,-60,-63
-62,-52,-55,-64,-52,-68,-62,-74
-59,-52,-58,-60,-52,-67,-61,-64
-60,-49,-58,-63,-50,-69,-62,-64
-61,-51,-58,-58,-47,-68,-61,-64
-61,-52,-55,-59,-48,-70,-58,-64
-54,-51,-53,-63,-51,-67,-62,-65
-60,-52,-57,-62,-52,-63,-55,-65
-63,-49,-57,-62,-52,-68,-61,-63
-59,-52,-58,-74,-51,-70,-61,-65
-60,-52,-57,-57,-49,-65,-60,-64
-58,-52,-57,-63,-50,-69,-59,-65
-61,-51,-58,-62,-48,-67,-58,-63
-65,-50,-58,-65,-49,-67,-57,-62
-61,-49,-72,-65,-51,-67,-74,-64
-58,-52,-53,-63,-49,-64,-60,-63
-61,-52,-55,-64,-49,-64,-59,-64
-58,-51,-58,-61,-51,-65,-59,-65
-62,-50,-55,-61,-50,-62,-61,-65
-59,-52,-54,-64,-50,-66,-62,-62
-58,-50,-56,-74,-52,-72,-55,-65
-58,-51,-57,-65,-50,-69,-60,-65
-58,-50,-56,-62,-51,-74,-58,-66
-62,-50,-55,-63,-49,-69,-55,-65
-60,-50,-56,-64,-49,-76,-60,-67
-59,-49,-58,-61,-47,-70,-56,-65
-62,-51,-58,-62,-51,-70,-60,-65
-59,-52,-53,-63,-51,-68,-57,-65
-59,-51,-57,-62,-49,-70,-58,-78
-62,-49,-57,-61,-50,-67,-60,-63
-60,-49,-60,-61,-52,-74,-60,-64
-61,-46,-59,-62,-52,-65,-60,-60
-61,-49,-57,-59,-50,-66,-60,-67
-59,-49,-58,-57,-52,-56,-61,-64
-60,-51,-55,-63,-52,-68,-60,-64
-58,-51,-55,-60,-52,-68,-61,-63
-57,-52,-57,-60,-50,-63,-60,-64
-55,-50,-58,-60,-52,-66,-59,-63
-61,-51,-57,-60,-46,-67,-60,-64
-59,-50,-57,-57,-52,-68,-58,-64
-60,-50,-58,-60,-50,-67,-76,-63
-73,-52,-62,-62,-52,-63,-60,-65
-62,-50,-55,-61,-51,-62,-60,-63
-59,-48,-57,-61,-50,-64,-59,-64
-58,-52,-58,-60,-50,-75,-59,-64
-58,-52,-58,-64,-52,-75,-60,-64
-61,-52,-55,-63,-51,-66,-60,-65
-59,-52,-58,-62,-51,-65,-58,-66
-65,-50,-56,-63,-49,-69,-61,-66
-60,-50,-56,-61,-48,-68,-60,-64
-61,-51,-57,-65,-50,-66,-60,-62
-59,-52,-55,-62,-50,-66,-59,-62
-60,-51,-56,-65,-49,-74,-59,-64
-60,-51,-58,-60,-52,-67,-57,-64
-62,-50,-56,-60,-49,-70,-57,-64
-60,-50,-56,-61,-49,-70,-57,-62
-61,-52,-57,-58,-49,-66,-59,-74
