-52,-66,-58,-61,-52,-57,-55,-56
-54,-66,-57,-60,-53,-58,-56,-55
-53,-67,-58,-62,-52,-58,-53,-56
-53,-65,-57,-60,-52,-62,-56,-55
-49,-66,-57,-60,-53,-74,-57,-51
-51,-68,-56,-60,-51,-57,-57,-55
-53,-69,-55,-61,-52,-58,-56,-54
-51,-68,-60,-62,-53,-57,-56,-50
-52,-66,-61,-61,-54,-58,-58,-55
-52,-67,-58,-64,-52,-59,-56,-54
-52,-67,-56,-59,-52,-63,-56,-54
-52,-64,-57,-61,-52,-55,-56,-57
-52,-64,-57,-62,-51,-57,-56,-55
-53,-65,-59,-64,-52,-60,-57,-51
-53,-66,-59,-63,-50,-58,-59,-57
-52,-64,-58,-63,-52,-62,-73,-57
-50,-67,-57,-62,-53,-56,-59,-55
-49,-65,-56,-61,-54,-61,-55,-57
-52,-67,-60,-60,-50,-61,-58,-55
-50,-63,-59,-59,-51,-57,-73,-57
-52,-68,-52,-61,-52,-57,-59,-54
-53,-66,-58,-61,-52,-56,-58,-56
-53,-56,-56,-59,-51,-59,-58,-55
-52,-66,-59,-60,-54,-60,-55,-56
-53,-74,-57,-60,-54,-65,-57,-55
-53,-65,-56,-62,-51,-56,-57,-54
-53,-67,-58,-61,-52,-57,-60,-56
-51,-65,-58,-61,-53,-55,-57,-53
-53,-69,-59,-61,-54,-56,-56,-56
-53,-66,-58,-58,-51,-59,-58,-54
-53,-74,-57,-62,-55,-55,-59,-54
-51,-65,-56,-59,-53,-62,-56,-58
-51,-65,-56,-60,-52,-61,-58,-53
-54,-68,-53,-62,-54,-59,-59,-58
-50,-65,-57,-65,-55,-61,-59,-52
-53,-66,-56,-62,-50,-58,-58,-57
-52,-68,-59,-61,-53,-61,-58,-56
-53,-65,-57,-60,-51,-61,-59,-55
-50,-68,-58,-59,-54,-57,-58,-56
-52,-65,-59,-60,-54,-58,-59,-55
-53,-65,-60,-62,-49,-58,-57,-55
-48,-66,-59,-61,-62,-58,-59,-55
-50,-65,-58,-62,-54,-59,-57,-57
-53,-67,-58,-61,-53,-61,-58,-57
-54,-64,-57,-61,-52,-65,-59,-58
-53,-64,-60,-63,-51,-57,-56,-53
-52,-66,-60,-63,-51,-58,-56,-56
-53,-67,-59,-62,-53,-56,-58,-54
-51,-68,-58,-61,-52,-56,-56,-56
-51,-74,-57,-65,-52,-61,-56,-57
-50,-74,-60,-65,-56,-53,-55,-55
-57,-66,-60,-78,-52,-55,-54,-54
-53,-66,-55,-78,-52,-62,-56,-57
-53,-67,-59,-61,-52,-56,-56,-55
-49,-66,-56,-62,-52,-59,-54,-57
-51,-66,-59,-61,-51,-57,-56,-56
-53,-63,-58,-61,-53,-54,-58,-53
-51,-64,-59,-56,-54,-58,-58,-53
-53,-65,-60,-62,-54,-60,-55,-57
-49,-74,-59,-65,-53,-58,-56,-55
-52,-67,-61,-63,-51,-58,-56,-54
-49,-64,-62,-61,-53,-58,-56,-52
-49,-67,-57,-63,-53,-58,-56,-56
-53,-76,-59,-62,-52,-58,-56,-55
-51,-67,-57,-63,-52,-61,-58,-55
-53,-67,-60,-62,-51,-61,-56,-56
-52,-63,-57,-61,-52,-53,-56,-56
-52,-67,-58,-59,-53,-61,-56,-70
-50,-67,-59,-62,-51,-61,-57,-57
-50,-63,-59,-62,-54,-61,-57,-57
-53,-73,-58,-63,-51,-57,-55,-56
-50,-66,-59,-60,-53,-59,-57,-55
-53,-65,-55,-62,-51,-58,-55,-55
-51,-65,-60,-64,-54,-53,-58,-57
-53,-67,-58,-64,-51,-56,-56,-57
-53,-63,-58,-62,-55,-58,-58,-54
-49,-63,-56,-62,-52,-55,-54,-54
-53,-68,-60,-62,-50,-58,-58,-57
-51,-67,-55,-63,-51,-52,-55,-52
-52,-68,-60,-62,-53,-58,-57,-54
-51,-63,-60,-64,-52,-56,-58,-55
-52,-68,-56,-58,-53,-57,-55,-53
-49,-75,-57,-63,-52,-57,-56,-55
-50,-75,-58,-61,-52,-54,-54,-55
-53,-70,-56,-62,-53,-62,-57,-57
-53,-69,-59,-61,-52,-59,-56,-53
-51,-67,-60,-57,-53,-59,-57,-59
-53,-68,-58,-63,-51,-57,-55,-55
-50,-64,-58,-60,-50,-57,-58,-50
-51,-64,-56,-62,-52,-56,-56,-57
-48,-68,-58,-63,-52,-62,-58,-55
-49,-75,-59,-61,-52,-53,-57,-53
-50,-66,-60,-62,-51,-61,-69,-55
-51,-67,-57,-62,-53,-62,-57,-56
-47,-65,-55,-63,-51,-52,-58,-54
-53,-67,-57,-62,-52,-53,-57,-58
-49,-67,-58,-63,-52,-56,-53,-57
-53,-65,-57,-65,-53,-59,-56,-56
-52,-68,-60,-63,-52,-56,-55,-55
-47,-68,-60,-75,-53,-56,-58,-56
-51,-66,-58,-64,-55,-60,-55,-55
-50,-67,-59,-59,-53,-57,-56,-57
-53,-65,-59,-61,-53,-55,-57,-69
-53,-70,-58,-64,-52,-56,-53,-57
-50,-69,-54,-62,-52,-56,-55,-52
-53,-67,-57,-63,-52,-59,-57,-54
-53,-69,-57,-63,-52,-53,-54,-57
-53,-64,-59,-64,-55,-61,-56,-54
-53,-69,-55,-61,-51,-62,-56,-53
-53,-65,-59,-63,-53,-57,-59,-55
-56,-63,-59,-61,-53,-60,-58,-55
-53,-67,-59,-63,-54,-56,-54,-53
