-53,-55,-63,-53,-61,-50,-50,-65
-54,-58,-66,-50,-60,-50,-56,-65
-54,-57,-65,-47,-59,-52,-55,-62
-50,-63,-63,-50,-60,-52,-55,-65
-55,-63,-60,-52,-63,-53,-52,-60
-51,-60,-66,-48,-63,-53,-54,-67
-52,-61,-73,-52,-57,-55,-59,-61
-55,-56,-69,-50,-57,-51,-57,-60
-55,-64,-59,-47,-60,-53,-76,-61
-52,-68,-65,-55,-68,-59,-57,-62
-51,-68,-67,-45,-63,-54,-56,-69
-52,-63,-67,-47,-61,-53,-58,-66
-54,-61,-68,-47,-59,-53,-58,-69
-57,-60,-59,-49,-59,-52,-60,-58
-55,-58,-63,-46,-61,-49,-52,-58
-54,-61,-64,-50,-69,-48,-48,-64
-52,-58,-68,-48,-59,-53,-53,-57
-59,-61,-67,-50,-56,-51,-57,-56
-56,-65,-71,-49,-52,-46,-47,-56
-55,-59,-61,-51,-54,-49,-62,-60
-55,-57,-66,-53,-65,-50,-49,-57
-52,-59,-62,-55,-56,-51,-49,-58
-55,-58,-60,-49,-55,-49,-49,-59
-55,-57,-68,-51,-59,-58,-52,-63
-54,-57,-70,-54,-61,-50,-45,-56
-55,-57,-59,-55,-55,-51,-47,-56
-55,-61,-68,-54,-55,-44,-44,-56
-57,-56,-70,-54,-56,-51,-45,-55
-53,-56,-58,-49,-52,-54,-50,-54
-51,-62,-63,-51,-55,-52,-52,-57
-52,-55,-63,-48,-56,-50,-55,-59
-56,-59,-62,-47,-56,-53,-54,-55
-57,-54,-63,-53,-58,-54,-48,-52
-54,-57,-64,-67,-56,-51,-58,-55
-51,-63,-63,-51,-64,-47,-50,-72
-51,-68,-62,-54,-60,-51,-42,-69
-53,-55,-63,-58,-59,-54,-63,-58
-55,-59,-59,-76,-53,-58,-60,-67
-56,-55,-62,-69,-49,-61,-59,-64
-54,-56,-60,-56,-55,-57,-63,-60
-52,-60,-63,-48,-62,-54,-57,-60
-50,-65,-69,-46,-58,-56,-54,-65
-52,-68,-59,-48,-59,-57,-55,-62
-53,-60,-63,-52,-56,-55,-54,-62
-52,-64,-61,-50,-62,-53,-61,-64
-56,-60,-69,-52,-59,-53,-58,-57
-53,-56,-60,-51,-56,-53,-50,-61
-54,-55,-60,-53,-57,-53,-45,-62
-54,-61,-69,-53,-56,-48,-49,-64
-51,-62,-70,-51,-55,-48,-57,-64
-53,-63,-58,-52,-60,-49,-59,-67
-53,-63,-73,-52,-65,-47,-50,-58
-52,-62,-64,-58,-63,-48,-49,-63
-51,-60,-62,-51,-54,-53,-51,-61
-53,-60,-69,-52,-55,-53,-47,-64
-56,-62,-64,-53,-54,-52,-49,-59
-53,-58,-65,-49,-65,-51,-54,-61
-50,-63,-62,-47,-59,-50,-60,-63
-53,-58,-60,-50,-64,-52,-62,-72
