-57,-54,-52,-50,-51,-62,-52,-62
-57,-54,-52,-51,-50,-62,-52,-63
-56,-52,-51,-52,-47,-60,-52,-64
-59,-53,-50,-50,-45,-63,-54,-64
-56,-52,-52,-49,-50,-60,-53,-63
-58,-53,-52,-47,-48,-65,-54,-64
-56,-54,-50,-48,-47,-65,-54,-61
-59,-52,-52,-51,-48,-63,-54,-64
-57,-50,-52,-51,-51,-64,-65,-63
-59,-52,-52,-49,-49,-62,-55,-63
-57,-54,-50,-46,-51,-63,-53,-63
-59,-53,-52,-51,-46,-65,-54,-64
-59,-52,-52,-51,-50,-62,-55,-62
-59,-53,-49,-51,-51,-62,-54,-61
-59,-51,-52,-51,-47,-62,-54,-64
-57,-54,-51,-48,-47,-65,-53,-61
-57,-64,-50,-51,-50,-61,-54,-61
-56,-52,-51,-58,-47,-65,-54,-61
-59,-53,-52,-44,-50,-64,-53,-63
-57,-54,-50,-51,-51,-65,-54,-60
-58,-54,-51,-46,-50,-64,-54,-63
-55,-54,-46,-48,-51,-64,-54,-64
-58,-52,-50,-51,-48,-62,-52,-58
-57,-53,-50,-49,-50,-62,-54,-61
-59,-52,-52,-51,-48,-61,-54,-74
-59,-54,-52,-49,-49,-62,-53,-63
-57,-55,-49,-47,-48,-62,-54,-63
-57,-55,-52,-53,-50,-63,-52,-63
-59,-54,-52,-46,-51,-64,-52,-60
-58,-55,-49,-47,-49,-65,-50,-63
-57,-53,-48,-48,-48,-62,-55,-63
-57,-52,-52,-51,-47,-66,-54,-61
-57,-54,-52,-49,-51,-63,-54,-62
-58,-54,-52,-51,-48,-64,-54,-64
-59,-54,-52,-49,-48,-62,-52,-63
-59,-53,-49,-48,-48,-62,-55,-63
-59,-54,-52,-49,-48,-63,-54,-62
-59,-52,-51,-50,-48,-65,-54,-62
-56,-54,-50,-51,-51,-64,-52,-61
-58,-54,-52,-49,-48,-62,-54,-61
-58,-54,-52,-49,-47,-66,-54,-63
-58,-53,-52,-51,-46,-63,-53,-63
-57,-54,-68,-45,-50,-63,-53,-76
-55,-53,-51,-51,-47,-65,-53,-76
-59,-53,-52,-51,-51,-63,-54,-61
-57,-54,-50,-50,-50,-62,-52,-63
-58,-53,-52,-51,-50,-63,-54,-60
-57,-54,-50,-48,-48,-63,-54,-62
-58,-54,-52,-51,-50,-65,-52,-59
-58,-53,-52,-51,-48,-61,-54,-62
-57,-54,-52,-52,-49,-63,-55,-61
-59,-54,-52,-51,-51,-62,-55,-62
-57,-52,-51,-45,-51,-63,-53,-62
-58,-54,-50,-48,-50,-59,-51,-59
-59,-53,-50,-49,-48,-62,-55,-63
-54,-54,-52,-51,-48,-65,-50,-62
-59,-54,-51,-51,-48,-60,-54,-62
-57,-53,-47,-51,-49,-64,-53,-61
-57,-53,-51,-49,-46,-65,-50,-62
-59,-54,-52,-51,-50,-63,-50,-61
-59,-54,-51,-49,-50,-63,-54,-61
-58,-55,-48,-48,-48,-63,-54,-62
-60,-53,-52,-49,-48,-63,-54,-62
-71,-54,-51,-51,-51,-65,-54,-63
-56,-53,-52,-51,-48,-65,-54,-61
-58,-52,-49,-51,-50,-62,-51,-62
-57,-54,-52,-52,-50,-63,-53,-61
-58,-54,-52,-49,-49,-64,-52,-63
-58,-54,-50,-51,-45,-60,-51,-61
-57,-54,-53,-49,-47,-62,-54,-61
-57,-53,-51,-52,-51,-65,-53,-59
-58,-55,-50,-49,-48,-65,-55,-62
-56,-54,-49,-47,-50,-62,-54,-63
-58,-54,-52,-49,-51,-65,-53,-63
-58,-53,-52,-51,-48,-64,-54,-64
-58,-54,-51,-49,-45,-62,-55,-63
-59,-54,-52,-49,-49,-73,-52,-63
-59,-52,-51,-47,-51,-65,-52,-62
-59,-50,-52,-48,-51,-63,-54,-63
-57,-52,-50,-47,-48,-64,-52,-62
-57,-54,-52,-49,-48,-65,-54,-61
-59,-54,-49,-48,-49,-62,-54,-76
-59,-50,-51,-52,-48,-64,-53,-63
-59,-54,-52,-49,-51,-63,-54,-73
-60,-52,-52,-51,-51,-60,-52,-62
-58,-54,-49,-48,-50,-63,-52,-63
-59,-51,-51,-51,-49,-63,-54,-59
-56,-53,-52,-52,-51,-60,-54,-61
-57,-55,-49,-48,-52,-63,-52,-61
-57,-53,-52,-47,-47,-64,-55,-62
-59,-53,-50,-51,-48,-62,-55,-59
-58,-55,-52,-48,-51,-62,-54,-62
-59,-53,-50,-50,-49,-62,-54,-59
-57,-55,-52,-50,-49,-64,-55,-63
-60,-54,-50,-51,-47,-63,-51,-63
-58,-55,-52,-46,-50,-61,-54,-61
-58,-55,-51,-51,-48,-61,-52,-61
-59,-55,-50,-52,-48,-65,-54,-63
-58,-54,-49,-51,-51,-62,-54,-60
-59,-55,-52,-51,-48,-64,-55,-62
-60,-54,-51,-47,-49,-63,-53,-61
-59,-54,-49,-49,-51,-63,-54,-62
-57,-54,-49,-49,-49,-66,-54,-63
-59,-53,-49,-52,-49,-65,-66,-60
-58,-53,-50,-49,-51,-64,-54,-60
-57,-55,-51,-51,-48,-64,-54,-63
-56,-54,-52,-48,-64,-62,-52,-61
-59,-54,-51,-51,-50,-65,-52,-58
-55,-50,-51,-45,-50,-63,-55,-62
-69,-55,-49,-49,-50,-73,-52,-62
-58,-54,-49,-47,-50,-63,-54,-62
-59,-52,-51,-51,-48,-65,-53,-60
-56,-52,-49,-52,-50,-64,-54,-62
-59,-52,-50,-47,-46,-63,-54,-63
-58,-55,-49,-51,-47,-63,-54,-61
-59,-68,-50,-49,-46,-60,-53,-62
-59,-55,-53,-50,-48,-61,-55,-62
-57,-54,-50,-51,-49,-64,-50,-62
-59,-54,-50,-49,-51,-64,-55,-61
-54,-54,-49,-49,-48,-62,-55,-60
-58,-54,-49,-48,-48,-62,-54,-62
-56,-53,-52,-51,-48,-64,-53,-63
-57,-54,-50,-49,-51,-60,-53,-62
-57,-53,-50,-49,-49,-63,-54,-74
-58,-53,-52,-51,-51,-63,-54,-62
-59,-52,-50,-48,-51,-64,-54,-76
-59,-53,-48,-51,-50,-64,-52,-60
-58,-54,-48,-51,-51,-62,-54,-61
-58,-54,-52,-48,-51,-63,-54,-58
-56,-55,-50,-50,-51,-62,-55,-60
-57,-52,-49,-48,-48,-61,-54,-60
-56,-54,-50,-51,-48,-64,-54,-63
-58,-54,-52,-46,-49,-63,-54,-59
-59,-52,-51,-51,-46,-66,-49,-60
-57,-54,-50,-46,-46,-61,-52,-61
-59,-53,-52,-46,-47,-62,-54,-60
-59,-52,-50,-46,-46,-64,-54,-61
-56,-54,-52,-51,-48,-63,-54,-62
-59,-50,-51,-51,-51,-62,-51,-59
-59,-55,-52,-46,-51,-63,-52,-59
-57,-54,-51,-48,-51,-63,-53,-60
-59,-53,-48,-51,-49,-64,-54,-61
-58,-52,-47,-51,-48,-63,-54,-59
-59,-52,-49,-51,-47,-63,-53,-62
-58,-55,-50,-49,-50,-64,-54,-62
-58,-52,-50,-51,-51,-60,-54,-59
-59,-54,-51,-49,-49,-59,-53,-62
-59,-54,-49,-51,-47,-64,-54,-62
-57,-55,-49,-49,-50,-65,-54,-59
-57,-52,-51,-51,-50,-62,-51,-63
-57,-52,-49,-47,-51,-75,-54,-62
-58,-54,-51,-51,-50,-64,-54,-62
-58,-56,-51,-48,-47,-61,-54,-62
-59,-52,-50,-49,-48,-63,-51,-59
-58,-54,-50,-48,-48,-62,-54,-62
-59,-51,-50,-48,-47,-62,-54,-60
-55,-54,-50,-47,-48,-61,-50,-61
-58,-66,-49,-51,-49,-64,-52,-62
-58,-54,-51,-51,-49,-62,-54,-62
-59,-54,-51,-48,-50,-64,-52,-62
-58,-52,-50,-51,-48,-61,-53,-61
-74,-55,-50,-47,-50,-63,-53,-62
-57,-54,-52,-47,-48,-66,-54,-62
-58,-55,-52,-47,-51,-64,-54,-62
-59,-54,-50,-50,-48,-62,-54,-61
-58,-53,-50,-47,-47,-66,-50,-59
-58,-54,-51,-48,-46,-62,-52,-61
-59,-55,-49,-48,-47,-62,-54,-62
-64,-55,-50,-51,-50,-62,-54,-60
-58,-53,-51,-50,-49,-64,-52,-62
-59,-54,-50,-49,-45,-61,-53,-62
-59,-53,-51,-51,-50,-65,-53,-62
-58,-54,-52,-51,-50,-62,-54,-61
-58,-52,-52,-51,-49,-64,-56,-61
-59,-54,-52,-48,-51,-65,-54,-61
-59,-53,-52,-51,-48,-65,-53,-61
-58,-54,-50,-47,-52,-62,-52,-75
-59,-53,-52,-48,-51,-65,-52,-62
-59,-54,-51,-51,-49,-63,-54,-62
-57,-52,-51,-50,-50,-62,-52,-75
-59,-54,-52,-51,-50,-65,-54,-61
-58,-55,-52,-49,-51,-74,-54,-60
-57,-54,-50,-48,-50,-65,-53,-61
-58,-52,-51,-49,-51,-64,-54,-63
-61,-53,-52,-50,-50,-63,-54,-61
