-59,-53,-58,-58,-60,-65,-50,-68
-56,-57,-57,-60,-55,-57,-51,-70
-59,-59,-54,-58,-63,-61,-54,-68
-55,-58,-56,-55,-57,-62,-54,-69
-57,-57,-59,-56,-58,-60,-55,-73
-62,-59,-63,-54,-62,-62,-56,-70
-60,-59,-51,-56,-57,-59,-57,-65
-55,-56,-57,-50,-59,-62,-58,-67
-54,-57,-56,-49,-57,-61,-52,-67
-58,-56,-56,-52,-58,-62,-55,-61
-57,-53,-59,-57,-58,-62,-53,-77
-55,-58,-56,-56,-55,-62,-52,-66
-56,-54,-56,-58,-56,-69,-53,-66
-57,-56,-56,-58,-56,-59,-53,-77
-60,-52,-56,-49,-59,-60,-56,-66
-62,-61,-52,-52,-55,-60,-59,-61
-63,-50,-53,-55,-52,-59,-56,-67
-66,-51,-61,-53,-54,-57,-60,-53
-66,-53,-51,-59,-48,-58,-60,-65
-70,-51,-54,-59,-46,-56,-66,-64
-67,-46,-51,-60,-51,-56,-62,-68
-66,-51,-51,-57,-51,-65,-63,-58
-61,-56,-55,-51,-47,-58,-58,-70
-58,-60,-59,-52,-50,-57,-66,-69
-52,-59,-61,-46,-54,-61,-63,-64
-55,-62,-58,-47,-59,-59,-64,-64
-54,-59,-61,-49,-54,-57,-64,-63
-52,-59,-57,-51,-55,-58,-61,-66
-57,-61,-60,-51,-58,-57,-61,-67
-52,-54,-57,-52,-65,-60,-53,-69
-50,-56,-58,-54,-70,-59,-52,-64
-52,-60,-57,-55,-58,-64,-52,-77
-57,-57,-58,-56,-58,-67,-53,-66
-59,-59,-59,-50,-52,-55,-51,-69
-65,-56,-66,-48,-54,-51,-55,-69
-74,-54,-61,-53,-62,-56,-56,-63
-62,-56,-61,-53,-50,-57,-55,-66
-64,-53,-56,-55,-51,-56,-51,-68
-60,-53,-52,-47,-50,-54,-52,-65
-55,-56,-59,-49,-55,-57,-57,-69
-50,-59,-55,-48,-60,-67,-55,-61
-55,-56,-59,-48,-56,-60,-55,-65
-52,-55,-57,-47,-57,-63,-55,-67
-52,-64,-57,-48,-56,-62,-56,-72
-50,-60,-60,-48,-58,-59,-56,-72
-56,-59,-53,-51,-56,-64,-60,-68
-65,-57,-60,-55,-59,-55,-58,-55
-72,-57,-59,-48,-53,-56,-54,-62
-70,-51,-55,-50,-52,-57,-55,-65
-71,-56,-57,-48,-54,-57,-50,-62
-63,-58,-54,-50,-52,-56,-55,-67
-61,-62,-55,-53,-54,-58,-58,-67
-60,-66,-57,-53,-47,-54,-58,-65
-65,-67,-62,-50,-52,-61,-58,-58
-62,-56,-59,-52,-52,-56,-60,-60
-60,-64,-56,-51,-50,-60,-60,-63
-58,-61,-54,-52,-56,-56,-64,-60
-55,-56,-58,-52,-49,-58,-60,-71
-61,-53,-56,-52,-54,-59,-62,-66
-55,-56,-62,-59,-55,-60,-61,-65
-53,-57,-55,-56,-53,-60,-59,-68
-52,-58,-59,-50,-56,-64,-64,-68
-56,-56,-60,-50,-57,-67,-56,-62
-51,-59,-58,-52,-54,-60,-52,-61
-51,-59,-56,-50,-62,-58,-54,-62
-56,-57,-56,-54,-70,-62,-53,-67
-66,-59,-58,-52,-60,-58,-55,-67
-61,-53,-54,-56,-49,-53,-50,-78
-69,-56,-55,-49,-53,-56,-56,-70
-63,-55,-57,-49,-60,-58,-56,-69
-55,-59,-62,-52,-56,-61,-61,-61
-53,-55,-58,-50,-53,-56,-65,-62
-52,-60,-62,-48,-58,-59,-62,-70
-55,-65,-63,-46,-64,-58,-60,-63
-51,-57,-58,-49,-57,-59,-63,-64
-52,-62,-59,-47,-58,-54,-64,-73
-56,-71,-59,-49,-61,-56,-63,-61
-54,-58,-56,-49,-58,-62,-67,-65
-49,-61,-60,-45,-53,-56,-56,-73
-52,-56,-59,-47,-58,-58,-62,-63
-49,-58,-61,-50,-55,-54,-60,-68
-48,-59,-65,-51,-58,-61,-55,-74
-47,-62,-58,-47,-61,-52,-60,-68
-52,-65,-68,-48,-76,-59,-71,-68
-53,-60,-58,-49,-65,-57,-61,-66
-52,-59,-58,-57,-58,-62,-57,-64
-57,-61,-58,-66,-58,-61,-57,-66
-52,-56,-57,-59,-47,-57,-57,-68
-58,-48,-54,-59,-49,-57,-54,-59
-68,-51,-58,-60,-49,-57,-55,-63
-59,-50,-52,-60,-50,-59,-64,-64
-59,-50,-58,-54,-54,-57,-60,-71
-67,-62,-56,-50,-58,-49,-63,-65
-62,-58,-57,-56,-56,-59,-57,-62
-58,-56,-55,-54,-56,-61,-55,-61
-62,-61,-54,-58,-58,-61,-62,-64
-59,-50,-58,-57,-56,-58,-64,-67
-61,-58,-56,-53,-51,-55,-57,-62
-56,-56,-54,-66,-51,-58,-61,-69
-57,-54,-55,-53,-58,-54,-56,-79
-59,-68,-57,-52,-59,-64,-54,-64
-56,-59,-61,-50,-62,-59,-51,-65
-57,-56,-58,-56,-56,-57,-49,-66
-57,-49,-57,-54,-63,-61,-54,-67
-56,-54,-60,-55,-62,-57,-55,-62
-50,-53,-60,-55,-63,-62,-56,-58
-65,-55,-55,-54,-61,-60,-53,-70
-50,-50,-52,-50,-61,-60,-56,-70
-55,-56,-57,-50,-60,-63,-53,-69
-45,-59,-61,-57,-54,-61,-56,-64
-52,-59,-56,-59,-52,-61,-59,-71
-59,-61,-61,-62,-53,-64,-59,-63
-58,-58,-60,-58,-52,-59,-56,-69
-60,-57,-59,-57,-54,-61,-57,-69
-63,-66,-59,-50,-50,-58,-54,-65
-58,-60,-62,-54,-51,-56,-56,-65
-59,-54,-54,-56,-51,-51,-55,-67
-53,-56,-59,-57,-58,-62,-55,-69
-51,-56,-59,-54,-56,-78,-54,-69
-53,-58,-64,-48,-55,-63,-60,-64
-53,-63,-61,-51,-53,-60,-58,-66
-50,-59,-59,-52,-57,-59,-58,-60
-51,-55,-61,-50,-62,-64,-59,-74
-54,-54,-63,-44,-69,-58,-56,-71
-50,-54,-57,-47,-63,-57,-57,-63
-49,-58,-61,-46,-69,-69,-55,-68
-51,-51,-61,-53,-56,-66,-54,-66
-50,-54,-55,-58,-59,-60,-53,-63
-52,-51,-62,-65,-57,-58,-58,-67
-57,-57,-59,-54,-53,-58,-57,-59
-50,-52,-57,-50,-53,-62,-54,-62
-50,-50,-58,-52,-54,-58,-55,-66
-59,-49,-57,-51,-53,-64,-53,-69
-53,-64,-59,-59,-60,-61,-52,-66
-58,-59,-50,-55,-71,-59,-51,-63
-62,-59,-52,-53,-57,-60,-51,-56
-60,-60,-56,-51,-58,-57,-53,-68
-61,-59,-55,-53,-64,-56,-54,-58
-63,-59,-56,-50,-55,-57,-54,-66
-61,-56,-56,-53,-50,-58,-53,-62
-63,-48,-54,-49,-48,-53,-55,-64
-66,-48,-59,-50,-52,-57,-50,-61
-65,-51,-57,-58,-49,-57,-51,-64
-61,-45,-53,-60,-49,-61,-55,-64
-56,-56,-54,-52,-54,-60,-54,-69
-56,-66,-55,-52,-54,-65,-56,-69
-53,-60,-61,-50,-54,-60,-58,-67
-49,-58,-58,-48,-57,-68,-57,-79
-51,-60,-62,-47,-54,-60,-57,-66
-53,-59,-58,-47,-58,-66,-57,-70
-54,-57,-61,-48,-61,-66,-55,-66
-52,-50,-55,-49,-56,-61,-55,-66
-53,-59,-60,-51,-62,-55,-53,-74
-49,-60,-54,-48,-62,-61,-55,-70
-50,-56,-56,-54,-62,-59,-52,-64
-54,-55,-58,-56,-62,-66,-52,-63
-58,-51,-53,-55,-62,-59,-51,-63
-57,-57,-53,-52,-54,-60,-58,-64
-61,-50,-54,-55,-48,-57,-51,-71
-56,-52,-60,-48,-64,-59,-52,-62
-55,-52,-56,-52,-65,-55,-50,-59
-63,-55,-59,-57,-64,-63,-52,-61
-59,-61,-59,-55,-60,-59,-52,-64
-58,-57,-57,-55,-56,-52,-51,-61
-59,-52,-63,-49,-56,-56,-56,-61
-66,-55,-58,-50,-54,-56,-52,-60
-63,-51,-51,-55,-52,-53,-55,-71
-67,-50,-56,-57,-50,-60,-53,-70
-67,-51,-60,-53,-52,-63,-59,-69
-63,-49,-54,-59,-51,-58,-60,-60
-62,-47,-51,-59,-55,-61,-67,-61
-62,-49,-51,-55,-50,-62,-64,-55
-60,-52,-54,-51,-51,-62,-58,-59
-62,-59,-59,-52,-53,-57,-60,-64
-56,-59,-57,-50,-50,-57,-55,-60
-59,-63,-63,-50,-50,-60,-60,-63
-55,-60,-59,-50,-51,-60,-57,-62
-55,-59,-54,-55,-51,-67,-71,-62
-66,-49,-52,-56,-49,-63,-62,-55
-73,-52,-60,-55,-45,-55,-63,-65
-65,-65,-58,-52,-44,-59,-69,-63
-61,-56,-58,-51,-48,-63,-65,-55
-64,-54,-64,-50,-49,-65,-63,-60
-62,-59,-54,-52,-49,-61,-62,-59
-60,-62,-56,-51,-49,-55,-59,-54
-54,-64,-64,-50,-47,-55,-59,-59
-58,-62,-62,-51,-45,-58,-61,-62
-56,-70,-57,-47,-53,-57,-59,-62
-58,-56,-55,-49,-48,-60,-60,-61
-59,-56,-54,-52,-52,-58,-62,-62
-57,-65,-56,-52,-50,-56,-58,-70
-56,-62,-57,-49,-54,-54,-62,-67
-54,-56,-59,-48,-51,-56,-60,-65
-56,-61,-56,-49,-49,-54,-49,-62
-54,-62,-58,-53,-52,-67,-55,-68
-58,-62,-58,-49,-57,-56,-56,-64
-50,-59,-57,-53,-53,-55,-58,-72
-58,-63,-58,-55,-54,-58,-59,-74
-52,-58,-60,-47,-55,-62,-58,-69
-49,-60,-58,-50,-55,-57,-62,-65
